cell	metric	cgi	trend_change	days_available	days_modified	timestamp	timespan	year	month	day
AGUINO_CT_1500432680101	avg_nsa_traffic_dl	2,1407E+19	null	45	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
AGREDA_4200029640101	pct_vonr_bcr	2,1407E+19	null	45	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
ALCOY_MOLINAR_EB_0300167640103	pct_vonr_bcr	2,1407E+19	null	45	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
AGREDA_4200029640101	avg_nsa_sa_ue_ul_throughput	2,1407E+19	null	45	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
ARTEIXO_CLUB_GOLF_1502602680103	vonr_traffic_er	2,1407E+19	null	45	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
AMES_CAMPO_DE_FUTBOL_1501751600102	avg_sa_traffic_ul	2,1407E+19	null	45	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
ALCAZARES_INDUSTRIAL_3002257600103	avg_sa_traffic_ul	2,1407E+19	null	45	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
ADSUBIDEPURADORA_0301195600131	avg_nsa_traffic_dl	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
ARTEIXO_CLUB_GOLF_1502602680103	pct_en_dc_scg_active_radio_resource_retainability	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
ALBORAN_HILL_2901721680103	pct_vonr_dcr	2,1407E+19	null	37	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
ADSUBIDEPURADORA_0301195600131	vonr_traffic_er	2,1407E+19	null	45	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
ALCORA_FOYES_FERR_1200150680101	avg_nsa_traffic_dl	2,1407E+19	null	45	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
ALMUNECAR_CT_1800039640101	pct_vonr_bcr	2,1407E+19	null	44	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
AGREDA_4200029640101	avg_sa_traffic_ul	2,1407E+19	null	45	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
ALBORAN_HILL_2901721680103	avg_nsa_sa_ue_dl_throughput	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
ADSUBIDEPURADORA_0301195600131	pct_vonr_dcr	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
ALCANTARILLA_AYUN_3000129640102	pct_vonr_dcr	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
BARRIADA_M_ILLERA_0900368600101	pct_en_dc_scg_active_radio_resource_retainability	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
ALHAURIN_GRANDE_PUEBL_2901152640101	pct_sa_data_dcr	2,1407E+19	null	39	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
AGREDA_4200029640101	pct_sa_data_bcr	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
ALCALA_MALASMANANAS_4101079680101	pct_sa_data_bcr	2,1407E+19	null	45	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
AL_SUR_APARTAMENTOS_L_1101618600102	avg_nsa_traffic_dl	2,1407E+19	null	45	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
BENICARLO_CT_1200015640103	avg_nsa_sa_ue_ul_throughput	2,1407E+19	null	43	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
ACEBAL_EB_3300133640103	pct_vonr_bcr	2,1407E+19	null	45	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
AGUA_CLARA_1100390600103	pct_vonr_bcr	2,1407E+19	null	45	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
ADRA_CT_0400022680101	pct_vonr_bcr	2,1407E+19	null	45	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
ALCANTARILLA_AYUN_3000129640102	pct_en_dc_scg_active_radio_resource_retainability	2,1407E+19	null	49	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
AVE_POSAD_CERR_HUERT_1400065680104	avg_nsa_sa_ue_dl_throughput	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
ALHAURIN_GRANDE_PUEBL_2901152640101	pct_en_dc_scg_active_radio_resource_retainability	2,1407E+19	null	39	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
AVILA_ER_0500001640103	avg_nsa_sa_ue_dl_throughput	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
ALHAURIN_GRANDE_PUEBL_2901152640101	pct_sa_data_dcr	2,1407E+19	null	39	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
BARRIADA_M_ILLERA_0900368600101	pct_en_dc_scg_active_radio_resource_retainability	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
ALCANTARILLA_AYUN_3000129640102	pct_vonr_dcr	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
AGREDA_4200029640101	pct_sa_data_bcr	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
BENALM_LA_MORERA_2901715600103	pct_sa_data_dcr	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
BENALM_LA_MORERA_2901715600103	pct_en_dc_scg_active_radio_resource_retainability	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
ALCAZARES_INDUSTRIAL_3002257600103	vonr_traffic_er	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
ALCALA_MALASMANANAS_4101079680101	avg_nsa_sa_ue_ul_throughput	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
ALCANTARILLA_AYUN_3000129640102	avg_nsa_sa_ue_dl_throughput	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
AYUELA_3400145600133	avg_sa_traffic_ul	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
AVE_LA_BARQUERA_EB_1400063600102	vonr_traffic_er	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
BENALM_LA_MORERA_2901715600103	pct_sa_data_dcr	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
BENALM_LA_MORERA_2901715600103	pct_en_dc_scg_active_radio_resource_retainability	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
BARCIA_3300160600102	pct_en_dc_scg_active_radio_resource_retainability	2,1407E+19	null	49	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
BARRIADA_M_ILLERA_0900368600101	avg_nsa_traffic_dl	2,1407E+19	null	45	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
AVE_POSAD_CERR_HUERT_1400065680104	avg_nsa_sa_ue_dl_throughput	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
ALHAURIN_GRANDE_PUEBL_2901152640101	pct_en_dc_scg_active_radio_resource_retainability	2,1407E+19	null	39	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
AVILA_ER_0500001640103	avg_nsa_sa_ue_dl_throughput	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
ANDUJAR_SAN_CRISTOBAL_2300084640102	vonr_traffic_er	2,1407E+19	null	45	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
BENICOLET_4601276600101	pct_sa_data_bcr	2,1407E+19	null	45	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
ALCORA_FOYES_FERR_1200150680101	avg_nsa_sa_ue_ul_throughput	2,1407E+19	null	45	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
BENICOLET_4601276600101	pct_vonr_bcr	2,1407E+19	null	33	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
ALCANTARILLA_AYUN_3000129680101	pct_sa_data_dcr	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
AGUA_CLARA_1100390600103	pct_sa_data_dcr	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
ARTEIXO_CLUB_GOLF_1502602680103	avg_sa_traffic_ul	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
BENALM_LA_MORERA_2901715600103	pct_sa_data_bcr	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
AL_SUR_APARTAMENTOS_L_1101618600102	pct_vonr_bcr	2,1407E+19	null	40	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
BENICARLO_CT_1200015640103	avg_sa_traffic_ul	2,1407E+19	null	39	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
ALTO_GORDO_EB_4600003640103	pct_sa_data_dcr	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
BENICARLO_CT_1200015640103	avg_nsa_sa_ue_ul_throughput	2,1407E+19	null	39	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
AL_SUR_APARTAMENTOS_L_1101618600102	avg_nsa_traffic_dl	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
ALCALA_MALASMANANAS_4101079680101	pct_sa_data_bcr	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
ALCANTARILLA_AYUN_3000129640102	avg_nsa_sa_ue_dl_throughput	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
AYUELA_3400145600133	avg_sa_traffic_ul	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
AVE_LA_BARQUERA_EB_1400063600102	vonr_traffic_er	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
ALBORAN_HILL_2901721680103	pct_vonr_dcr	2,1407E+19	null	33	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
ALMUNECAR_CT_1800039640101	pct_vonr_bcr	2,1407E+19	null	40	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
AGREDA_4200029640101	avg_sa_traffic_ul	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
ALCORA_FOYES_FERR_1200150680101	avg_nsa_traffic_dl	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
ADSUBIDEPURADORA_0301195600131	vonr_traffic_er	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
AGREDA_4200029640101	avg_nsa_traffic_ul	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
ALCANTARILLA_AYUN_3000129680101	avg_nsa_sa_ue_dl_throughput	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
ALCANTARILLA_AYUN_3000129680101	avg_sa_traffic_ul	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
AVE_POSAD_CERR_HUERT_1400065680104	vonr_traffic_er	2,1407E+19	null	45	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
ALCANTARILLA_AYUN_3000129640102	avg_nsa_sa_ue_ul_throughput	2,1407E+19	null	45	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
ARCOS_DE_JALON_4200015600101	pct_sa_data_dcr	2,1407E+19	null	45	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
ARQUILLOS_2300113600103	pct_en_dc_scg_active_radio_resource_retainability	2,1407E+19	null	49	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
AGUA_CLARA_1100390600103	pct_sa_data_dcr	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
ARTEIXO_CLUB_GOLF_1502602680103	avg_sa_traffic_ul	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
BENALM_LA_MORERA_2901715600103	pct_sa_data_bcr	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
ALTO_GORDO_EB_4600003640103	avg_sa_traffic_ul	2,1407E+19	null	45	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
ADRA_CT_0400022680101	avg_nsa_sa_ue_dl_throughput	2,1407E+19	null	45	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
ALBORAN_HILL_2901721680103	vonr_traffic_er	2,1407E+19	null	45	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
AMES_CAMPO_DE_FUTBOL_1501751600102	avg_nsa_traffic_dl	2,1407E+19	null	45	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
BENALM_LA_MORERA_2901715600103	avg_nsa_traffic_ul	2,1407E+19	null	45	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
AVE_POSAD_CERR_HUERT_1400065680104	avg_nsa_traffic_ul	2,1407E+19	null	45	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
AVE_POSAD_CERR_HUERT_1400065680104	pct_vonr_bcr	2,1407E+19	null	42	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
ARTEIXO_CLUB_GOLF_1502602680103	avg_nsa_traffic_ul	2,1407E+19	null	45	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
ALCANTARILLA_AYUN_3000129680101	avg_sa_traffic_ul	2,1407E+19	null	45	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
AGREDA_4200029640101	avg_nsa_traffic_ul	2,1407E+19	null	45	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
ALCANTARILLA_AYUN_3000129680101	avg_nsa_sa_ue_dl_throughput	2,1407E+19	null	45	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
ALCALA_VALLE_EB_1100099680101	vonr_traffic_er	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
ALCAZARES_INDUSTRIAL_3002257600103	avg_nsa_traffic_dl	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
AMES_CAMPO_DE_FUTBOL_1501751600102	avg_nsa_sa_ue_ul_throughput	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
BAEZA_ACADEMIA_EB_2300133680103	avg_nsa_sa_ue_ul_throughput	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
AGREDA_4200029640101	pct_vonr_bcr	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
AGUINO_CT_1500432680101	avg_nsa_traffic_dl	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
ALCOY_MOLINAR_EB_0300167640103	pct_vonr_bcr	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
BENICOLET_4601276600101	avg_nsa_sa_ue_dl_throughput	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
AGUADULCE_JUAN_DE_AUS_0400269600101	pct_vonr_bcr	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
AGUINO_CT_1500432680101	pct_vonr_dcr	2,1407E+19	null	43	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
BAIONA_VISTA_REAL_3601322600101	pct_vonr_bcr	2,1407E+19	null	45	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
ADRA_CT_0400022680101	vonr_traffic_er	2,1407E+19	null	45	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
ARTEIXO_CT_1500042680102	avg_sa_traffic_ul	2,1407E+19	null	45	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
ARQUILLOS_2300113600103	avg_sa_traffic_ul	2,1407E+19	null	45	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
ADSUBIDEPURADORA_0301195600131	vonr_traffic_er	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
AGREDA_4200029640101	avg_sa_traffic_ul	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
ALBORAN_HILL_2901721680103	pct_vonr_dcr	2,1407E+19	null	33	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
ALCORA_FOYES_FERR_1200150680101	avg_nsa_traffic_dl	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
ALMUNECAR_CT_1800039640101	pct_vonr_bcr	2,1407E+19	null	40	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
AGUADULCE_PLAYA_0400161680103	pct_vonr_bcr	2,1407E+19	null	45	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
AGUINO_CT_1500432680101	avg_sa_traffic_ul	2,1407E+19	null	45	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
ALBORAN_HILL_2901721680103	avg_nsa_traffic_ul	2,1407E+19	null	45	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
ALTO_GORDO_EB_4600003640103	vonr_traffic_er	2,1407E+19	null	45	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
BAIONA_VISTA_REAL_3601322600101	pct_vonr_dcr	2,1407E+19	null	45	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
ALCAZARES_INDUSTRIAL_3002257600103	avg_sa_traffic_ul	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
ARTEIXO_CLUB_GOLF_1502602680103	vonr_traffic_er	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
AMES_CAMPO_DE_FUTBOL_1501751600102	avg_sa_traffic_ul	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
AGREDA_4200029640101	avg_nsa_sa_ue_ul_throughput	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
ABEJAR_4200064600101	avg_nsa_sa_ue_ul_throughput	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
AVILA_ER_0500001640103	pct_vonr_bcr	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
ALAMEDA_CT_4600001640103	avg_nsa_traffic_ul	2,1407E+19	null	45	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
ALCALA_MALASMANANAS_4101079680101	pct_vonr_dcr	2,1407E+19	null	45	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
AGUADULCE_PLAYA_0400161680103	avg_nsa_sa_ue_ul_throughput	2,1407E+19	null	45	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
BARRIADA_M_ILLERA_0900368600101	avg_nsa_traffic_dl	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
BARCIA_3300160600102	pct_en_dc_scg_active_radio_resource_retainability	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
BAEZA_ACADEMIA_EB_2300133680103	avg_nsa_sa_ue_ul_throughput	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
ALCALA_VALLE_EB_1100099680101	vonr_traffic_er	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
ALCAZARES_INDUSTRIAL_3002257600103	avg_nsa_traffic_dl	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
AMES_CAMPO_DE_FUTBOL_1501751600102	avg_nsa_sa_ue_ul_throughput	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
ABEJAR_4200064600101	avg_nsa_sa_ue_ul_throughput	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
AVILA_ER_0500001640103	pct_vonr_bcr	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
BENICOLET_4601276600101	pct_sa_data_bcr	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
ALCORA_FOYES_FERR_1200150680101	avg_nsa_sa_ue_ul_throughput	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
BENICOLET_4601276600101	pct_vonr_bcr	2,1407E+19	null	32	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
ANDUJAR_SAN_CRISTOBAL_2300084640102	vonr_traffic_er	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
ALCALA_MALASMANANAS_4101079680101	avg_nsa_sa_ue_dl_throughput	2,1407E+19	null	45	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
ALCOCEBRE_CT_1200037640101	avg_nsa_traffic_dl	2,1407E+19	null	45	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
BENALM_LA_MORERA_2901715600103	avg_nsa_traffic_dl	2,1407E+19	null	45	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
ABEJAR_4200064600101	pct_vonr_dcr	2,1407E+19	null	43	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
BENICOLET_4601276600101	pct_vonr_dcr	2,1407E+19	null	37	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
BARCIA_3300160600102	pct_en_dc_scg_active_radio_resource_retainability	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
BARRIADA_M_ILLERA_0900368600101	avg_nsa_traffic_dl	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
BENALM_LA_MORERA_2901715600103	vonr_traffic_er	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
ALCAZARES_INDUSTRIAL_3002257600103	vonr_traffic_er	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
ALCALA_MALASMANANAS_4101079680101	avg_nsa_sa_ue_ul_throughput	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
AVE_POSAD_CERR_HUERT_1400065680104	vonr_traffic_er	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
ARCOS_DE_JALON_4200015600101	pct_sa_data_dcr	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
ARQUILLOS_2300113600103	pct_en_dc_scg_active_radio_resource_retainability	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
ALCANTARILLA_AYUN_3000129640102	avg_nsa_sa_ue_ul_throughput	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
AGREDA_4200029640101	pct_vonr_dcr	2,1407E+19	null	45	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
BENICARLO_CT_1200015640103	pct_en_dc_scg_active_radio_resource_retainability	2,1407E+19	null	47	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
AGUADULCE_JUAN_DE_AUS_0400269600101	avg_nsa_sa_ue_ul_throughput	2,1407E+19	null	45	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
ALCORA_FOYES_FERR_1200150680101	pct_vonr_dcr	2,1407E+19	null	20	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
AGUINO_CT_1500432680101	avg_nsa_traffic_dl	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
ALCOY_MOLINAR_EB_0300167640103	pct_vonr_bcr	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
AGREDA_4200029640101	pct_vonr_bcr	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
AVE_POSAD_CERR_HUERT_1400065680104	pct_vonr_bcr	2,1407E+19	null	38	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
ARTEIXO_CLUB_GOLF_1502602680103	avg_nsa_traffic_ul	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
AVE_POSAD_CERR_HUERT_1400065680104	avg_nsa_traffic_ul	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
ALTO_GORDO_EB_4600003640103	avg_sa_traffic_ul	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
BENALM_LA_MORERA_2901715600103	avg_nsa_traffic_ul	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
ADRA_CT_0400022680101	avg_nsa_sa_ue_dl_throughput	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
ALBORAN_HILL_2901721680103	vonr_traffic_er	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
AMES_CAMPO_DE_FUTBOL_1501751600102	avg_nsa_traffic_dl	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
AGUADULCE_PLAYA_0400161680103	pct_en_dc_scg_active_radio_resource_retainability	2,1407E+19	null	49	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
ARQUILLOS_2300113600103	pct_sa_data_bcr	2,1407E+19	null	45	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
ALHAURIN_GRANDE_PUEBL_2901152640101	vonr_traffic_er	2,1407E+19	null	45	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
ALMUNECAR_CT_1800039640101	avg_sa_traffic_ul	2,1407E+19	null	45	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
ADRA_CT_0400022680101	avg_sa_traffic_ul	2,1407E+19	null	45	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
BARBATE_EL_OLIVAR_1101080600102	pct_vonr_dcr	2,1407E+19	null	44	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
ALHAURIN_GRANDE_PUEBL_2901152640101	pct_vonr_bcr	2,1407E+19	null	45	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
BENALM_LA_MORERA_2901715600103	vonr_traffic_er	2,1407E+19	null	45	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
AVE_POSAD_CERR_HUERT_1400065680104	pct_vonr_bcr	2,1407E+19	null	38	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
ARTEIXO_CLUB_GOLF_1502602680103	avg_nsa_traffic_ul	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
AVE_POSAD_CERR_HUERT_1400065680104	avg_nsa_traffic_ul	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
ALCOCEBRE_CT_1200037640101	avg_nsa_sa_ue_ul_throughput	2,1407E+19	null	45	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
ARCOS_DE_JALON_4200015600101	pct_en_dc_scg_active_radio_resource_retainability	2,1407E+19	null	49	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
ALCANTARILLA_AYUN_3000129640102	avg_nsa_traffic_dl	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
ALCALA_MALASMANANAS_4101079680101	pct_sa_data_dcr	2,1407E+19	null	45	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
BAILEN_LAS_AGUAS_2300040600101	pct_vonr_bcr	2,1407E+19	null	39	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
ALTO_GORDO_EB_4600003640103	avg_sa_traffic_ul	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
BENALM_LA_MORERA_2901715600103	avg_nsa_traffic_ul	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
ADRA_CT_0400022680101	avg_nsa_sa_ue_dl_throughput	2,1407E+19	null	41	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
